date,Millisecond,Urms-SigmaA-Total,Irms-SigmaA-Total,P-SigmaA-Total,ch1,ch2,ch3,OT
  2023/06/13,231,267.24,3.491,1.39E+03,-31.9,-6.3,6.1,74.52
  2023/06/13,281,268.2,3.573,1.42E+03,-42.1,-16.9,10.9,73.44
  2023/06/13,330,267.51,3.555,1.41E+03,-48.8,-25,7.9,73.8
  2023/06/13,384,267.9,3.526,1.41E+03,-49.9,-30.1,5.6,73.8
  2023/06/13,433,267.77,3.543,1.41E+03,-50.3,-32.2,3.2,73.8
  2023/06/13,483,274.1,3.515,1.46E+03,-48.8,-32.1,3.4,73.44
  2023/06/13,535,267.52,3.521,1.40E+03,-43.5,-27.9,1.5,73.44
  2023/06/13,586,268,3.533,1.41E+03,-51.4,-48.8,-0.8,74.16
  2023/06/13,633,267.76,3.541,1.42E+03,-49,-62.2,-1.8,73.44
  2023/06/13,682,268.25,3.536,1.41E+03,-75.3,-77.1,0.9,73.8
  2023/06/13,731,267.99,3.551,1.42E+03,-77.3,-75.2,-0.8,73.44
  2023/06/13,779,268.22,3.537,1.41E+03,-76.2,-72.3,1,73.08
  2023/06/13,828,267.78,3.511,1.40E+03,-77.2,-74.2,1.1,75.24
  2023/06/13,880,268.22,3.601,1.44E+03,-75.2,-75.7,1.6,73.8
  2023/06/13,928,267.67,3.551,1.42E+03,-73.8,-75.9,0.9,73.08
  2023/06/13,982,268.26,3.513,1.40E+03,-73.6,-79.7,1.5,73.44
  2023/06/13,32,267.79,3.529,1.41E+03,-75.3,-81.4,1.6,73.8
  2023/06/13,78,268.07,3.545,1.42E+03,-71.4,-84.9,2,73.44
  2023/06/13,129,267.96,3.53,1.41E+03,-66.8,-90.2,2.5,73.8
  2023/06/13,179,268.26,3.554,1.42E+03,-64.3,-95.4,4.4,73.8
  2023/06/13,229,267.84,3.532,1.41E+03,-63.2,-99.7,6.1,73.44
  2023/06/13,281,268.32,3.539,1.42E+03,-52.2,-102.2,10.4,74.52
  2023/06/13,332,267.92,3.567,1.43E+03,-47.7,-105.9,9.8,73.08
  2023/06/13,382,269.96,3.524,1.43E+03,-44.4,-107,10.5,74.52
  2023/06/13,434,267.79,3.564,1.42E+03,-41.2,-107.4,13.5,73.44
  2023/06/13,483,268.11,3.514,1.41E+03,-38.1,-108.2,14.1,74.88
  2023/06/13,533,267.35,3.582,1.43E+03,-40.2,-108,11.9,75.24
  2023/06/13,584,267.85,3.606,1.44E+03,-34.2,-80.1,15.6,73.44
  2023/06/13,634,267.71,3.531,1.40E+03,27.2,-87.3,31.1,74.52
  2023/06/13,682,268.02,3.577,1.43E+03,69.4,-53.7,31.4,74.16
  2023/06/13,732,267.92,3.557,1.42E+03,70.8,-61.7,45.1,74.16
  2023/06/13,781,268.11,3.565,1.43E+03,63.2,-62,46.8,74.88
  2023/06/13,830,267.72,3.571,1.43E+03,61.2,-60,46,75.6
  2023/06/13,885,268.22,3.643,1.46E+03,60.8,-60.6,43.9,75.6
  2023/06/13,930,267.93,3.601,1.44E+03,66.1,-61.5,43.2,74.16
  2023/06/13,979,268.11,3.57,1.43E+03,68.2,-64.8,42.4,74.52
  2023/06/13,31,267.69,3.581,1.43E+03,69.1,-63.8,44,72.36
  2023/06/13,82,268.14,3.466,1.39E+03,66.9,-64.8,41.8,73.44
  2023/06/13,129,267.44,3.507,1.40E+03,69.9,-65.8,42.1,73.44
  2023/06/13,183,267.93,3.516,1.41E+03,71.9,-69.4,42,73.08
  2023/06/13,232,267.8,3.516,1.41E+03,70.8,-67.7,41.4,74.16
  2023/06/13,281,268.07,3.572,1.43E+03,70.8,-67.6,41.7,73.08
  2023/06/13,331,267.55,3.498,1.40E+03,71.2,-67.5,41.8,74.16
  2023/06/13,384,268.07,3.559,1.43E+03,74.6,-68.9,42.7,72.72
  2023/06/13,433,267.74,3.488,1.39E+03,71.3,-68.1,42,73.44
  2023/06/13,486,268.25,3.496,1.40E+03,74.7,-68.5,42.2,73.8
  2023/06/13,535,267.88,3.544,1.42E+03,71.7,-69.8,42,72
  2023/06/13,582,268.04,3.48,1.39E+03,76.5,-70.9,42.7,73.08
  2023/06/13,635,267.73,3.506,1.40E+03,73.4,-71.1,41.6,72
  2023/06/13,679,267.9,3.463,1.39E+03,73.4,-69.2,42.2,71.28
  2023/06/13,729,267.52,3.423,1.37E+03,74.8,-71.6,42,71.28
  2023/06/13,784,267.87,3.418,1.37E+03,76.6,-71.7,42.9,70.2
  2023/06/13,833,269.1,3.419,1.38E+03,75.3,-71.8,40.9,70.2
  2023/06/13,879,267.66,3.372,1.34E+03,76.8,-71.5,42.3,70.92
  2023/06/13,932,267.52,3.421,1.37E+03,77.1,-71.7,43.7,69.48
  2023/06/13,979,269.65,3.369,1.36E+03,76.1,-73.2,41.3,70.2
  2023/06/13,29,267.19,3.366,1.34E+03,76.8,-70.9,43.1,70.56
  2023/06/13,82,269.46,3.4,1.38E+03,74.8,-71.8,41,70.92
  2023/06/13,132,267.28,3.431,1.37E+03,76.6,-70.9,41.5,70.56
  2023/06/13,178,269.39,3.409,1.37E+03,72.9,-70,42.6,70.2
  2023/06/13,231,267.74,3.384,1.35E+03,76.2,-70.9,42.3,70.2
  2023/06/13,282,268.49,3.384,1.36E+03,71.4,-71.4,40.1,70.2
  2023/06/13,332,267.16,3.382,1.34E+03,73.4,-70.6,41,71.28
  2023/06/13,384,267.88,3.452,1.38E+03,72.2,-71.3,41.4,69.48
  2023/06/13,433,267.65,3.363,1.34E+03,79.7,-72.9,43,73.8
  2023/06/13,483,267.51,3.525,1.40E+03,78.4,-72.4,43.3,70.92
  2023/06/13,535,268.09,3.445,1.37E+03,84.5,-71.4,46.3,70.56
  2023/06/13,585,268.66,3.393,1.36E+03,90.7,-72.2,49.4,78.12
  2023/06/13,633,265.4,3.785,1.48E+03,98.3,-67.7,54.2,80.64
  2023/06/13,681,268.78,4,1.57E+03,104.2,-63.2,56.9,74.16
  2023/06/13,729,267.43,3.608,1.43E+03,110.8,-56.7,61,140.4
  2023/06/13,868,268.77,3.418,1.37E+03,113.7,-56.2,60.3,0
  2023/06/13,879,268.77,3.418,1.37E+03,119.8,-49.5,63.9,69.48
  2023/06/13,895,267.99,3.364,1.34E+03,121.5,-41.6,64.2,69.48
  2023/06/13,929,268.19,3.345,1.34E+03,118.1,-36.9,65.3,70.92
  2023/06/13,982,268.67,3.393,1.37E+03,115,-40,64.8,70.92
  2023/06/13,31,267.96,3.424,1.37E+03,100.4,-34,56.8,71.28
  2023/06/13,83,268.12,3.448,1.38E+03,97.6,28.2,70.8,69.48
  2023/06/13,132,265.47,3.34,1.31E+03,48.3,59.3,55,69.84
  2023/06/13,178,267.66,3.37,1.34E+03,65.8,75.3,76.2,70.56
  2023/06/13,228,268.59,3.409,1.37E+03,65.4,71.5,65.7,72.36
  2023/06/13,281,268.14,3.495,1.40E+03,68.6,72.8,67.6,72.72
  2023/06/13,332,267.81,3.494,1.39E+03,67.4,69.8,69.3,73.44
  2023/06/13,383,267.69,3.544,1.41E+03,68.1,71.4,69.1,73.8
  2023/06/13,434,267.57,3.547,1.41E+03,66.9,70.2,70.9,73.8
  2023/06/13,482,267.63,3.542,1.41E+03,71.3,71.1,74.2,72.72
  2023/06/13,533,268.17,3.509,1.40E+03,69.7,71.1,74,74.88
  2023/06/13,583,268.32,3.6,1.45E+03,70.7,70.9,73.7,73.08
  2023/06/13,634,267.81,3.511,1.40E+03,68.9,70.7,72.9,72
  2023/06/13,679,268.56,3.471,1.39E+03,71.7,60.7,67.5,73.8
  2023/06/13,730,267.86,3.554,1.41E+03,43.9,12.9,37.3,72.36
  2023/06/13,783,268.68,3.5,1.40E+03,25.4,3.3,21.2,72.36
  2023/06/13,828,267.8,3.491,1.39E+03,21.2,1,16.9,73.08
  2023/06/13,880,268.5,3.519,1.41E+03,11.2,0.1,10.9,74.16
  2023/06/13,929,268.97,3.564,1.44E+03,6.8,-0.7,6.5,73.08
  2023/06/13,979,267.47,3.516,1.40E+03,-0.1,-0.7,2.2,72
  2023/06/13,31,268.4,3.473,1.39E+03,0.2,-1,0.5,73.44
  2023/06/13,81,267.88,3.516,1.40E+03,-0.6,-0.9,-0.2,72.72
  2023/06/13,129,268.3,3.501,1.40E+03,-0.5,-1,-0.6,73.44
  2023/06/13,182,267.83,3.524,1.41E+03,-0.6,-1.4,-0.2,73.08
  2023/06/13,229,268.1,3.514,1.41E+03,-0.6,-1.1,-0.6,72.72
  2023/06/13,279,268.6,3.498,1.40E+03,-0.5,-1.1,-0.2,72.72
  2023/06/13,334,267.58,3.505,1.40E+03,-0.3,-1,-0.4,70.92
  2023/06/13,385,268.69,3.416,1.37E+03,-0.3,-1,-0.4,72
  2023/06/13,432,267.41,3.466,1.38E+03,2.7,-4.2,-0.6,71.28
  2023/06/13,484,267.42,3.421,1.36E+03,-0.4,-1.1,-0.6,70.92
  2023/06/13,534,267.4,3.42,1.36E+03,-0.5,-0.9,-0.2,70.92
  2023/06/13,582,267.62,3.41,1.36E+03,-0.4,-1,-0.8,71.28
  2023/06/13,634,268.07,3.419,1.37E+03,-2.5,-2.8,-0.8,71.64
  2023/06/13,678,267.57,3.454,1.37E+03,-10.7,-11.2,-1.8,72.72
  2023/06/13,729,267.34,3.504,1.39E+03,-14.9,-15.1,-2.6,72
  2023/06/13,781,267.92,3.452,1.39E+03,-9.1,-9.1,-2.2,73.44
  2023/06/13,831,267.66,3.516,1.40E+03,12,11.4,1,71.64
  2023/06/13,879,267.44,3.446,1.37E+03,12.9,11.9,1.4,71.64
  2023/06/13,934,266.73,3.441,1.36E+03,5.3,4.2,-0.1,73.08
  2023/06/13,981,267.45,3.516,1.40E+03,-0.3,-1,-0.3,72.72
  2023/06/13,29,266.99,3.488,1.38E+03,-0.3,-1,-0.4,72.72
  2023/06/13,79,267.57,3.506,1.40E+03,-0.4,-1,-0.7,74.16
  2023/06/13,130,267.54,3.55,1.42E+03,1.5,-3.1,-0.8,75.6
  2023/06/13,179,267.62,3.626,1.44E+03,-0.2,-1,-0.8,72.72
  2023/06/13,232,267.77,3.486,1.39E+03,-0.3,-1.1,-0.9,74.52
  2023/06/13,281,267.6,3.598,1.43E+03,-2.3,-15.1,-3.5,73.08
  2023/06/13,330,267.52,3.511,1.40E+03,-20.8,-71.6,-4.5,75.24
  2023/06/13,384,267.72,3.598,1.44E+03,-31.1,-96.4,-4.8,74.52
  2023/06/13,433,267.27,3.571,1.42E+03,-35.2,-108.4,-0.4,74.52
  2023/06/13,483,267.59,3.587,1.43E+03,-38.7,-110.8,1.6,74.16
  2023/06/13,535,267.03,3.583,1.41E+03,-31.1,-88.4,6.7,74.16
  2023/06/13,584,267.77,3.558,1.42E+03,-40.8,-116.9,10,73.08
  2023/06/13,633,267.29,3.518,1.40E+03,-30.9,-83.2,12.3,73.8
  2023/06/13,682,267.48,3.544,1.41E+03,15.6,-88.6,18.9,74.52
  2023/06/13,730,267.6,3.575,1.42E+03,41.5,-47.8,18,72.72
  2023/06/13,779,267.68,3.508,1.40E+03,51.8,-69.9,24.3,73.08
  2023/06/13,829,267.04,3.519,1.39E+03,46.5,-66.5,24.6,73.44
  2023/06/13,883,267.49,3.541,1.40E+03,49.5,-66.8,24.5,73.8
  2023/06/13,931,267.15,3.558,1.41E+03,46.5,-66.1,23.1,73.08
  2023/06/13,982,267.38,3.514,1.40E+03,50.5,-65.8,24.7,72.72
  2023/06/13,32,267.73,3.485,1.39E+03,46.8,-65.1,24,73.08
  2023/06/13,79,267.3,3.512,1.39E+03,49.3,-64.3,24.6,73.44
  2023/06/13,134,267.17,3.525,1.40E+03,48.3,-66.1,24.4,73.08
  2023/06/13,180,267.56,3.529,1.40E+03,51.2,-66.8,25.1,73.44
  2023/06/13,230,267.38,3.532,1.40E+03,49.7,-66.7,24.5,73.8
  2023/06/13,281,267.66,3.563,1.42E+03,48,-64.6,25.1,72.72
  2023/06/13,332,267.28,3.466,1.38E+03,51,-67.3,25.6,74.16
  2023/06/13,384,267.46,3.577,1.42E+03,44,-62.2,23.3,72.36
  2023/06/13,435,267.24,3.484,1.38E+03,30.4,-26.2,22,72.72
  2023/06/13,483,267.47,3.516,1.40E+03,2.3,3.2,5.6,73.08
  2023/06/13,532,267.59,3.513,1.40E+03,2.6,-0.7,3.5,73.44
  2023/06/13,583,267.45,3.523,1.41E+03,3.3,3.3,2.7,73.44
  2023/06/13,634,266.85,3.504,1.39E+03,10.2,-3.8,3.8,73.8
  2023/06/13,680,267.6,3.547,1.41E+03,23.3,-22.4,7.6,74.52
  2023/06/13,732,267.22,3.59,1.42E+03,29.2,-38.5,9.8,74.16
  2023/06/13,782,267.43,3.581,1.42E+03,29.1,-48.8,11.4,74.52
  2023/06/13,830,267.15,3.586,1.42E+03,30.9,-53.2,12.5,74.16
  2023/06/13,880,267.44,3.568,1.42E+03,29.6,-55.2,14.4,74.52
  2023/06/13,930,266.96,3.584,1.42E+03,30.4,-55.2,14.7,75.24
  2023/06/13,979,267.49,3.635,1.44E+03,33,-57.5,15.1,74.88
  2023/06/13,32,267.62,3.574,1.43E+03,29.5,-71.8,12.6,74.16
  2023/06/13,81,267.41,3.588,1.42E+03,10.6,-66.3,15,73.44
  2023/06/13,129,267.73,3.524,1.41E+03,-1.2,-101.8,19.2,73.44
  2023/06/13,182,267.53,3.542,1.41E+03,-2,-114.4,17.1,73.8
  2023/06/13,234,267.69,3.533,1.41E+03,-10.8,-109.2,14.2,74.52
  2023/06/13,281,267.39,3.568,1.42E+03,-8.6,-106.7,16.1,73.44
  2023/06/13,331,267.03,3.56,1.41E+03,-19.8,-109.7,16.4,73.08
  2023/06/13,384,267.23,3.53,1.39E+03,-24.5,-113.2,15.6,72
  2023/06/13,433,267.17,3.473,1.38E+03,-28.3,-111.2,16.4,71.64
  2023/06/13,486,267.93,3.426,1.37E+03,-36.9,-109.2,14.9,71.28
  2023/06/13,534,267.31,3.417,1.36E+03,-41.6,-113.3,15.2,70.56
  2023/06/13,582,268.06,3.403,1.36E+03,-37.5,-82.2,17,70.92
  2023/06/13,635,267.77,3.421,1.36E+03,-79.3,-38.9,14.9,70.2
  2023/06/13,679,267.86,3.383,1.35E+03,-76.7,-17.8,13.1,70.56
  2023/06/13,730,267.57,3.422,1.36E+03,-98,-9.1,18,70.92
  2023/06/13,781,267.76,3.416,1.36E+03,-95.8,-12.8,15.9,72
  2023/06/13,832,267.36,3.484,1.38E+03,-93.4,-13.3,16.4,72
  2023/06/13,880,267.83,3.458,1.38E+03,-93.4,-13.2,16.6,72
  2023/06/13,931,267.07,3.468,1.37E+03,-95.2,-12.6,17.1,71.64
  2023/06/13,978,267.61,3.457,1.38E+03,-93.9,-14.2,17.8,73.08
  2023/06/13,29,267.17,3.52,1.40E+03,-93.9,-14.5,17.9,71.64
  2023/06/13,78,267.93,3.435,1.38E+03,-92.6,-14.1,18,72.36
  2023/06/13,132,267.1,3.479,1.38E+03,-92.1,-12.9,18.6,72.36
  2023/06/13,182,267.77,3.471,1.39E+03,-93.8,-13.9,18.6,72.72
  2023/06/13,231,267.34,3.491,1.39E+03,-93.1,-14.5,18,72.72
  2023/06/13,281,267.48,3.527,1.40E+03,-91.3,-13.6,18.4,73.08
  2023/06/13,331,267.52,3.509,1.40E+03,-92.3,-12.4,19.1,73.08
  2023/06/13,385,267.66,3.538,1.40E+03,-93.2,-13.6,19.1,73.8
  2023/06/13,433,267.33,3.526,1.40E+03,-94.7,-13.9,18.6,72
  2023/06/13,483,267.82,3.483,1.39E+03,-91.6,-14.2,18.4,73.08
  2023/06/13,535,267.56,3.52,1.40E+03,-93.4,-12.8,18.4,73.8
  2023/06/13,584,267.58,3.53,1.41E+03,-96.3,-11.1,21,73.44
  2023/06/13,633,267.17,3.535,1.40E+03,-101.7,-8.6,21.4,73.08
  2023/06/13,681,267.67,3.522,1.40E+03,-103.2,-3.5,25,73.44
  2023/06/13,729,267.08,3.541,1.40E+03,-104.3,0.9,27.5,73.8
  2023/06/13,782,267.75,3.535,1.41E+03,-110.6,6.6,31,73.8
  2023/06/13,831,267.5,3.545,1.41E+03,-114.7,13.2,34.5,73.44
  2023/06/13,881,267.45,3.559,1.41E+03,-116.9,20.5,38.2,74.16
  2023/06/13,929,267.73,3.552,1.41E+03,-115.8,28.6,44.6,74.88
  2023/06/13,982,267.27,3.6,1.43E+03,-116.8,38.2,50.1,73.8
  2023/06/13,33,267.78,3.544,1.42E+03,-119.7,38.5,49.5,75.6
  2023/06/13,83,274.64,3.6,1.52E+03,-119,39.1,50.5,74.88
  2023/06/13,130,267.45,3.607,1.43E+03,-115.8,41.7,53,75.24
  2023/06/13,178,274.67,3.573,1.51E+03,-91.3,37.7,46.3,74.52
  2023/06/13,229,274.37,3.529,1.49E+03,-61.1,82.7,65.9,73.08
  2023/06/13,281,274.69,3.485,1.47E+03,-24.5,65.8,53.9,73.44
  2023/06/13,332,274.43,3.495,1.47E+03,-13.1,100.8,82.7,73.8
  2023/06/13,382,274.79,3.487,1.47E+03,-20.5,102.2,77.1,74.52
  2023/06/13,435,274.73,3.54,1.50E+03,-25,89.2,69.2,73.08
  2023/06/13,482,273.88,3.488,1.46E+03,-39.3,32.7,33.4,74.16
  2023/06/13,533,268.16,3.556,1.42E+03,-30.9,11.4,14.9,73.8
  2023/06/13,583,274.77,3.506,1.48E+03,-25.5,5.8,11.2,74.16
  2023/06/13,634,274.74,3.519,1.49E+03,-16.2,0.2,5.7,73.8
  2023/06/13,679,274.49,3.505,1.48E+03,-7.7,-3,3,73.8
  2023/06/13,731,274.69,3.507,1.48E+03,-1.8,-3,0.9,73.8
  2023/06/13,782,274.72,3.515,1.48E+03,-9.1,-6.3,4.9,72.36
  2023/06/13,829,274.42,3.464,1.45E+03,-10.2,-8.4,6.7,74.16
  2023/06/13,884,274.71,3.52,1.49E+03,-25.7,-4.4,3,74.52
  2023/06/13,930,274.69,3.533,1.49E+03,-40.2,-15.6,10.4,74.52
  2023/06/13,979,274.42,3.543,1.49E+03,-46.2,-21.6,9.6,73.44
  2023/06/13,30,275.29,3.49,1.48E+03,-50.7,-29.4,5.7,72.36
  2023/06/13,81,275.54,3.448,1.46E+03,-50.7,-31.1,4.5,73.8
  2023/06/13,132,274.37,3.522,1.48E+03,-50,-34.5,2.3,73.44
  2023/06/13,181,275.25,3.501,1.48E+03,-48.1,-31.6,1.7,73.44
  2023/06/13,229,274.65,3.509,1.48E+03,-39.4,-35.7,-0.7,73.44
  2023/06/13,279,274.36,3.516,1.47E+03,-48.4,-59,-2.4,73.8
  2023/06/13,330,274.64,3.514,1.48E+03,-76.3,-76.6,-0.9,73.08
  2023/06/13,385,274.68,3.491,1.47E+03,-75.6,-74.5,0.4,72.72
  2023/06/13,434,274.33,3.488,1.46E+03,-75.9,-74.7,-1.5,72.36
  2023/06/13,484,274.05,3.481,1.46E+03,-77.7,-72.8,1.2,73.8
  2023/06/13,535,275.43,3.511,1.49E+03,-77.1,-75.8,0.5,73.8
  2023/06/13,583,274.91,3.513,1.49E+03,-76.8,-76.9,0.2,73.8
  2023/06/13,635,274.98,3.523,1.48E+03,-76.3,-77.7,0.3,73.08
  2023/06/13,679,274.77,3.501,1.47E+03,-77.1,-80.9,0.8,73.44
  2023/06/13,728,274.47,3.504,1.47E+03,-74.4,-85.4,1,72
  2023/06/13,781,274.73,3.445,1.44E+03,-71.2,-87.5,3.2,74.16
  2023/06/13,833,274.73,3.536,1.49E+03,-65.2,-93.9,3.7,73.44
  2023/06/13,881,274.46,3.516,1.47E+03,-63.1,-99.4,5.3,73.44
  2023/06/13,930,274.9,3.518,1.48E+03,-58.8,-103.8,6.8,74.16
  2023/06/13,979,274.62,3.544,1.48E+03,-51,-106.8,10.2,73.08
  2023/06/13,30,274.61,3.468,1.46E+03,-44.9,-108.5,11.3,73.08
  2023/06/13,79,274.6,3.503,1.47E+03,-43.8,-109.3,11.9,73.44
  2023/06/13,130,274.63,3.498,1.47E+03,-39.8,-110.1,12.8,73.8
  2023/06/13,182,274.57,3.52,1.48E+03,-37.2,-109.7,13,72.72
  2023/06/13,232,274.54,3.479,1.46E+03,-38,-100.8,13.8,74.16
  2023/06/13,281,274.55,3.558,1.49E+03,5.4,-88.1,25.4,74.52
  2023/06/13,331,274.48,3.569,1.49E+03,54.9,-47.8,25.6,73.8
  2023/06/13,384,274.55,3.527,1.48E+03,73.8,-65.3,40.8,74.16
  2023/06/13,432,274.31,3.561,1.49E+03,68.8,-63.7,46.2,74.16
  2023/06/13,483,273.96,3.545,1.48E+03,62.3,-60.6,46,74.16
  2023/06/13,535,274.45,3.565,1.49E+03,62.2,-61.7,43.1,74.16
  2023/06/13,585,274.5,3.547,1.49E+03,66.7,-64.6,41.5,73.8
  2023/06/13,633,274.46,3.537,1.48E+03,69.9,-65.7,41.2,73.8
  2023/06/13,682,274.41,3.526,1.48E+03,71.2,-67.2,41.8,73.08
  2023/06/13,732,274.6,3.491,1.46E+03,68.8,-67.1,40.8,72.72
  2023/06/13,779,274.44,3.477,1.46E+03,73.4,-68.3,40.8,72.36
  2023/06/13,828,274.6,3.453,1.45E+03,72.1,-70.3,40.2,73.08
  2023/06/13,880,274.57,3.496,1.47E+03,74.1,-69.8,42.1,73.08
  2023/06/13,929,274.39,3.489,1.46E+03,70.3,-71.2,39.3,73.08
  2023/06/13,981,274.67,3.487,1.46E+03,73.7,-69.8,41.3,73.8
  2023/06/13,31,274.58,3.507,1.48E+03,74.8,-72.6,40.2,72.36
  2023/06/13,79,275.95,3.426,1.46E+03,73.8,-70.1,41.7,72.72
  2023/06/13,130,274.58,3.474,1.45E+03,73.8,-71.2,41.7,72.72
  2023/06/13,178,275.84,3.445,1.47E+03,74.9,-71.4,41.2,72.72
  2023/06/13,228,274.54,3.49,1.46E+03,73.7,-71.4,41.3,73.08
  2023/06/13,281,275.62,3.449,1.47E+03,72.3,-69.3,40.5,72
  2023/06/13,332,275.75,3.416,1.45E+03,76.1,-71.9,41,71.28
  2023/06/13,382,275.5,3.365,1.43E+03,74.9,-72.2,41,71.28
  2023/06/13,434,275.63,3.387,1.44E+03,77.3,-74.1,42.5,70.56
  2023/06/13,482,274.36,3.373,1.41E+03,75.6,-73.4,42.2,70.2
  2023/06/13,533,274.4,3.364,1.41E+03,78.8,-73.7,41.8,69.48
  2023/06/13,583,274.55,3.325,1.39E+03,77.5,-74.8,41.2,70.92
  2023/06/13,634,274.48,3.388,1.42E+03,77.7,-72.7,43.2,69.84
  2023/06/13,679,275.57,3.305,1.40E+03,75.8,-74.1,41.8,69.48
  2023/06/13,731,274.47,3.329,1.39E+03,78.1,-73.9,42.1,139.32
  2023/06/13,859,275.41,3.306,1.40E+03,73.3,-71.6,41.9,0
  2023/06/13,869,275.41,3.306,1.40E+03,76.5,-74.2,41.7,69.84
  2023/06/13,883,275.32,3.326,1.41E+03,78.1,-75.3,41.8,69.84
  2023/06/13,930,275.26,3.304,1.40E+03,73.2,-72.4,40,69.84
  2023/06/13,981,275.38,3.321,1.41E+03,72.9,-73.2,39.4,70.56
  2023/06/13,31,275.36,3.346,1.42E+03,73.3,-72.8,40.2,71.28
  2023/06/13,81,275.3,3.386,1.43E+03,76.2,-74.7,41.6,72
  2023/06/13,150,275.5,3.442,1.46E+03,75,-70.9,42.2,79.56
  2023/06/13,181,275.55,3.835,1.61E+03,81.8,-71.7,45.1,79.56
  2023/06/13,228,275.46,3.868,1.61E+03,89.1,-73.1,47.8,75.6
  2023/06/13,278,275.48,3.631,1.53E+03,97.8,-71.1,51.5,74.52
  2023/06/13,331,275.68,3.559,1.50E+03,103.9,-68.4,54.6,78.12
  2023/06/13,384,275.14,3.778,1.58E+03,105.5,-63.8,56.4,74.88
  2023/06/13,433,275.65,3.575,1.51E+03,111.1,-60.3,59.7,75.6
  2023/06/13,484,275.09,3.615,1.53E+03,118.1,-53.5,63.2,77.04
  2023/06/13,534,275.57,3.731,1.56E+03,121.2,-43.1,65.3,74.16
  2023/06/13,582,275.27,3.531,1.49E+03,117.4,-38.3,65.7,69.84
  2023/06/13,636,275.5,3.312,1.41E+03,118.8,-39.9,65.7,69.12
  2023/06/13,681,274.83,3.303,1.39E+03,119.7,-40.4,66.5,69.48
  2023/06/13,732,275.39,3.303,1.40E+03,96,3.5,60.6,66.24
  2023/06/13,782,275.16,3.21,1.33E+03,52.5,49.2,53,67.32
  2023/06/13,832,274.52,3.229,1.35E+03,68.4,73.6,77.7,82.8
  2023/06/13,879,275.19,3.996,1.67E+03,72.4,73.5,69.2,74.88
  2023/06/13,931,275.58,3.641,1.52E+03,72.7,73.7,68.7,69.48
  2023/06/13,979,274.94,3.338,1.40E+03,72.1,73.7,69.8,69.48
  2023/06/13,34,274.3,3.357,1.39E+03,70.2,72.8,70.3,67.68
  2023/06/13,82,274.25,3.289,1.35E+03,69.9,72.9,69.9,62.28
  2023/06/13,130,274.33,3.066,1.25E+03,73.4,75.7,72.3,61.2
  2023/06/13,181,274.19,3.018,1.22E+03,73.2,74.5,74.2,68.04
  2023/06/13,232,274.22,3.301,1.36E+03,73.2,73.7,75.2,84.96
  2023/06/13,281,274.18,4.122,1.70E+03,72.4,73.2,73.3,85.32
  2023/06/13,332,276.1,4.112,1.73E+03,76.8,71.3,74.6,76.32
  2023/06/13,384,274.18,3.7,1.53E+03,54.2,25.1,46,75.24
  2023/06/13,432,274.24,3.632,1.50E+03,31.1,4.4,25.9,73.44
  2023/06/13,483,274.08,3.54,1.47E+03,22.4,1.8,19.5,71.64
  2023/06/13,535,275.83,3.383,1.44E+03,13.8,0.9,12.4,71.28
  2023/06/13,585,274.27,3.434,1.43E+03,8.4,-0.5,7.3,70.92
  2023/06/13,633,274.21,3.402,1.42E+03,2.1,-0.6,3.8,69.48
  2023/06/13,681,274.24,3.344,1.39E+03,-0.3,-1.1,1.6,68.4
  2023/06/13,729,274.32,3.299,1.37E+03,-0.8,-1,1,68.4
  2023/06/13,779,274.27,3.293,1.37E+03,0,-0.9,0.3,68.04
  2023/06/13,829,274.32,3.275,1.36E+03,-0.6,-1.3,0.5,68.04
  2023/06/13,881,274.22,3.288,1.36E+03,-0.4,-1.1,-0.1,68.04
  2023/06/13,929,274.15,3.277,1.36E+03,-0.4,-1.1,0,68.04
  2023/06/13,983,274.2,3.275,1.36E+03,-0.3,-0.9,-0.3,67.32
  2023/06/13,32,274.1,3.235,1.34E+03,-0.2,-0.9,-0.4,67.32
  2023/06/13,79,274.23,3.251,1.35E+03,2,-3.5,-0.6,68.76
  2023/06/13,129,268.09,3.351,1.32E+03,-0.3,-0.6,-0.6,68.76
  2023/06/13,178,273.84,3.313,1.37E+03,-0.3,-0.9,-0.5,68.76
  2023/06/13,229,274.16,3.305,1.37E+03,-0.2,-0.9,-0.6,68.4
  2023/06/13,310,273.97,3.303,1.37E+03,-0.2,-0.9,-0.6,69.12
  2023/06/13,331,273.96,3.324,1.38E+03,-0.3,-0.9,-0.1,68.76
  2023/06/13,382,273.93,3.309,1.37E+03,-0.3,-0.9,-0.8,68.4
  2023/06/13,435,273.91,3.31,1.37E+03,-0.2,-0.9,-0.6,68.76
  2023/06/13,482,274,3.307,1.38E+03,-0.2,-0.9,-0.6,68.76
  2023/06/13,534,273.71,3.314,1.37E+03,-0.3,-0.9,-0.4,68.4
  2023/06/13,583,273.67,3.307,1.36E+03,-0.2,-0.9,-0.3,68.76
  2023/06/13,633,273.91,3.313,1.37E+03,-0.2,-0.9,-0.7,68.76
  2023/06/13,679,273.95,3.32,1.38E+03,-0.4,-0.9,-0.6,68.4
  2023/06/13,732,273.73,3.315,1.37E+03,-0.3,-0.8,-0.3,68.76
  2023/06/13,781,273.88,3.318,1.37E+03,-0.2,-0.9,0.1,68.76
