date,Millisecond,Urms-SigmaA-Total,Irms-SigmaA-Total,P-SigmaA-Total,ch1,ch2,ch3,OT
  2023/04/06,991,407.56,1.9481,8.07E+02,2,-4,1,1.530542398
  2023/04/06,31,407.47,2.0724,8.58E+02,2,-4,1,0.002574377
  2023/04/06,91,407.47,2.0406,8.40E+02,2,-4,1,0.022473953
  2023/04/06,131,407.46,2.0756,8.58E+02,1,-4,1,2.094232208
  2023/04/06,191,407.55,2.1012,8.67E+02,1,-4,1,-3.07015978
  2023/04/06,231,407.63,1.7956,7.57E+02,1,-4,1,1.197289066
  2023/04/06,291,407.51,2.0709,8.57E+02,1,-3,1,-0.907430183
  2023/04/06,341,407.54,1.9166,7.96E+02,1,-3,1,2.675673546
  2023/04/06,391,407.54,2.2005,9.05E+02,1,-4,1,-0.509408677
  2023/04/06,440,407.54,2.0201,8.35E+02,1,-4,1,-0.490685783
  2023/04/06,490,407.51,2.0262,8.44E+02,1,-3,1,0.931833298
  2023/04/06,540,407.54,1.9926,8.27E+02,2,-4,1,0.194139636
  2023/04/06,590,407.53,1.9652,8.17E+02,2,-4,1,0.284224304
  2023/04/06,640,407.56,2.0149,8.35E+02,2,-5,1,0.302078376
  2023/04/06,690,407.53,2.0252,8.43E+02,1,-5,0,1.399692929
  2023/04/06,740,407.55,2.067,8.54E+02,2,-5,0,-0.346940954
  2023/04/06,780,407.5,1.9671,8.19E+02,2,-5,1,0.210167814
  2023/04/06,840,407.59,2.0142,8.35E+02,2,-5,0,1.523010326
  2023/04/06,880,407.61,2.0646,8.54E+02,2,-4,0,-0.260422317
  2023/04/06,940,407.63,1.9445,8.09E+02,2,-4,1,0.943860994
  2023/04/06,980,407.59,2.0526,8.46E+02,2,-4,0,-0.372148621
  2023/04/06,40,407.6,1.9812,8.20E+02,2,-4,0,1.767539966
  2023/04/06,80,407.58,2.1238,8.73E+02,2,-4,1,0.9189179
  2023/04/06,140,407.61,2.0679,8.46E+02,2,-4,1,-1.046023665
  2023/04/06,190,407.66,1.9686,8.21E+02,1,-4,1,1.380706445
  2023/04/06,250,407.67,2.0336,8.44E+02,1,-3,1,0.099099417
  2023/04/06,290,407.68,1.9156,8.02E+02,1,-3,1,1.26514646
  2023/04/06,340,407.63,2.0668,8.46E+02,1,-4,1,-0.197161199
  2023/04/06,390,407.58,2.029,8.32E+02,1,-4,1,1.43616769
  2023/04/06,440,407.54,2.1045,8.69E+02,1,-4,1,1.377124402
  2023/04/06,490,407.62,2.0527,8.44E+02,1,-4,1,-0.338299763
  2023/04/06,540,407.61,1.9915,8.20E+02,1,-5,1,0.537886524
  2023/04/06,590,407.6,2.0573,8.49E+02,1,-5,1,0.945674623
  2023/04/06,640,407.57,2.0287,8.38E+02,1,-5,1,0.741055924
  2023/04/06,680,407.61,2.027,8.36E+02,2,-5,0,0.176021856
  2023/04/06,740,407.58,2.0271,8.33E+02,2,-5,0,0.438563881
  2023/04/06,790,407.59,2.0268,8.39E+02,2,-5,0,2.608673506
  2023/04/06,840,407.55,2.1556,8.84E+02,2,-4,1,-1.197657725
  2023/04/06,890,407.66,1.9487,8.05E+02,2,-5,0,1.547561782
  2023/04/06,940,407.59,2.0975,8.59E+02,2,-5,1,-1.143676334
  2023/04/06,990,407.63,1.8496,7.71E+02,2,-4,1,2.464619619
  2023/04/06,40,407.49,2.1572,8.80E+02,2,-4,1,0.960441383
  2023/04/06,90,407.54,2.1064,8.55E+02,2,-4,1,0.463780763
  2023/04/06,140,407.54,2.1066,8.63E+02,1,-4,1,2.342629617
  2023/04/06,190,407.56,2.1115,8.63E+02,1,-4,1,-1.791020128
  2023/04/06,250,407.66,1.8596,7.78E+02,1,-4,1,1.238823519
  2023/04/06,289,407.62,2.0616,8.45E+02,2,-4,1,-0.015847382
  2023/04/06,339,407.6,1.9348,8.04E+02,1,-4,1,2.868959304
  2023/04/06,389,407.54,2.1767,8.89E+02,1,-4,1,0.245235789
  2023/04/06,439,407.59,2.0391,8.36E+02,2,-4,1,-0.291025637
  2023/04/06,489,407.61,2.019,8.33E+02,2,-5,1,2.016167405
  2023/04/06,539,407.57,2.1115,8.64E+02,2,-5,1,0.074807377
  2023/04/06,589,407.57,1.9735,8.16E+02,2,-5,1,0.868886836
  2023/04/06,639,407.56,2.0483,8.38E+02,2,-5,1,0.546398435
  2023/04/06,689,407.51,1.9972,8.24E+02,2,-5,0,1.699334927
  2023/04/06,739,407.54,2.0797,8.54E+02,2,-4,0,1.195689167
  2023/04/06,789,407.56,2.05,8.40E+02,2,-4,1,-0.136545878
  2023/04/06,829,407.54,2.0224,8.30E+02,2,-5,1,2.346622868
  2023/04/06,889,407.54,2.1398,8.71E+02,2,-5,0,-1.434811399
  2023/04/06,939,407.55,1.8722,7.78E+02,2,-4,1,1.515144637
  2023/04/06,989,407.52,2.0783,8.50E+02,2,-4,1,-0.035515582
  2023/04/06,39,407.5,2.0018,8.15E+02,2,-4,1,2.877201517
  2023/04/06,89,407.47,2.2015,8.97E+02,2,-4,1,1.181289642
  2023/04/06,139,407.49,2.1156,8.55E+02,2,-4,1,-1.19925736
  2023/04/06,189,407.54,1.9753,8.11E+02,2,-4,1,1.927554503
  2023/04/06,239,407.59,2.0608,8.41E+02,2,-4,1,-0.382280626
  2023/04/06,289,407.64,1.894,7.88E+02,1,-4,1,1.843231546
  2023/04/06,339,407.55,2.1103,8.59E+02,1,-4,1,0.072085476
  2023/04/06,389,407.31,2.0568,8.44E+02,2,-4,1,1.576275781
  2023/04/06,439,407.43,2.1038,8.61E+02,2,-5,1,0.667797249
  2023/04/06,489,407.52,2.0296,8.35E+02,2,-5,1,0.910644841
  2023/04/06,539,407.62,2.0891,8.50E+02,2,-5,0,1.008813696
  2023/04/06,589,407.5,2.1,8.59E+02,2,-5,0,-0.40570086
  2023/04/06,639,407.57,1.912,7.92E+02,2,-5,0,1.923096686
  2023/04/06,689,407.48,2.1117,8.59E+02,2,-4,0,-0.212797961
  2023/04/06,739,407.57,2.0262,8.27E+02,2,-4,0,0.890611108
  2023/04/06,789,407.64,2.1004,8.55E+02,2,-5,1,3.001320003
  2023/04/06,839,407.62,2.1764,8.80E+02,2,-5,1,-3.024674956
  2023/04/06,889,407.71,1.8378,7.64E+02,2,-4,1,2.360622767
  2023/04/06,939,407.67,2.143,8.71E+02,2,-4,1,-1.362790074
  2023/04/06,989,407.76,1.7974,7.52E+02,2,-5,1,2.185083501
  2023/04/06,39,407.68,2.1702,8.79E+02,2,-4,1,0.872240703
  2023/04/06,89,407.7,2.1183,8.54E+02,1,-4,2,-0.297321024
  2023/04/06,138,407.69,2.0717,8.45E+02,2,-4,1,1.700396006
  2023/04/06,188,407.68,2.0658,8.42E+02,2,-4,1,-1.342610277
  2023/04/06,238,407.7,1.8925,7.82E+02,2,-4,1,0.797658308
  2023/04/06,288,407.7,2.0547,8.36E+02,1,-4,1,-0.122799802
  2023/04/06,338,407.7,1.9846,8.16E+02,2,-5,1,2.484014088
  2023/04/06,388,407.7,2.1737,8.82E+02,2,-5,1,-0.957901059
  2023/04/06,438,407.72,1.9908,8.16E+02,2,-5,1,0.207453987
  2023/04/06,488,407.67,2.0677,8.43E+02,2,-5,0,0.688078734
  2023/04/06,538,407.66,2.0614,8.48E+02,2,-5,0,0.555972966
  2023/04/06,588,407.7,2.0323,8.34E+02,2,-5,0,-1.196863246
  2023/04/06,648,407.73,1.9642,8.11E+02,2,-5,0,0.037570456
  2023/04/06,688,407.76,1.9771,8.12E+02,2,-5,0,1.487274724
  2023/04/06,738,407.73,2.1118,8.65E+02,2,-5,1,0.848250506
  2023/04/06,788,407.76,2.0966,8.54E+02,2,-5,1,-1.195500945
  2023/04/06,838,407.81,1.9998,8.23E+02,2,-4,1,1.548021926
  2023/04/06,888,407.79,2.0725,8.46E+02,2,-4,1,-2.225179013
  2023/04/06,938,407.84,1.8412,7.69E+02,2,-4,1,1.200898419
  2023/04/06,988,407.75,2.1,8.52E+02,2,-4,1,-0.701743279
  2023/04/06,38,407.71,2.0429,8.26E+02,1,-4,1,2.182898715
  2023/04/06,88,407.72,2.2284,9.02E+02,2,-4,1,-0.369172453
  2023/04/06,138,407.75,2.0395,8.29E+02,2,-4,1,-1.589953309
  2023/04/06,188,407.79,1.9686,8.11E+02,1,-4,1,0.536559955
  2023/04/06,238,407.7,2.0541,8.38E+02,1,-4,1,-0.721628518
  2023/04/06,288,407.7,1.9688,8.09E+02,2,-5,1,0.935485752
  2023/04/06,338,407.67,2.1129,8.54E+02,2,-5,1,-1.224092412
  2023/04/06,388,407.7,2.0094,8.22E+02,1,-5,1,0.755642156
  2023/04/06,438,407.69,2.1241,8.60E+02,2,-5,1,-0.289305031
  2023/04/06,488,407.68,2.0333,8.27E+02,2,-5,0,-0.794928113
  2023/04/06,538,407.67,2.0565,8.33E+02,2,-5,0,0.318779124
  2023/04/06,588,407.65,2.1307,8.62E+02,2,-5,1,-1.448176755
  2023/04/06,638,407.66,1.918,7.88E+02,2,-5,1,0.096211169
  2023/04/06,688,407.61,2.0786,8.43E+02,2,-5,1,-0.988049825
  2023/04/06,738,407.63,2.0552,8.29E+02,2,-5,1,0.627047895
  2023/04/06,788,407.69,2.1923,8.81E+02,2,-4,1,0.513512324
  2023/04/06,838,407.76,2.1525,8.57E+02,2,-4,1,-2.804648186
  2023/04/06,888,407.77,1.9548,7.92E+02,2,-4,1,-0.57942492
  2023/04/06,938,407.68,2.0625,8.30E+02,2,-4,2,-1.126808805
  2023/04/06,988,407.79,1.9666,7.98E+02,1,-4,1,0.665209597
  2023/04/06,37,407.75,2.1855,8.62E+02,2,-4,2,-1.359359917
  2023/04/06,87,407.77,2.1182,8.35E+02,2,-4,1,-0.684507189
  2023/04/06,137,407.72,2.1539,8.55E+02,1,-4,1,-0.334221699
  2023/04/06,187,407.7,2.1041,8.39E+02,1,-4,1,-1.640492567
  2023/04/06,237,407.76,2.0319,8.13E+02,2,-5,1,-1.039308556
  2023/04/06,287,407.76,2.1022,8.35E+02,2,-5,1,-0.69065807
  2023/04/06,337,407.71,2.1026,8.38E+02,1,-5,1,-1.062529156
  2023/04/06,387,407.72,2.0275,8.16E+02,1,-4,1,-0.750909509
  2023/04/06,437,407.73,2.1347,8.43E+02,2,-5,1,-1.843786468
  2023/04/06,517,407.66,2.1047,8.34E+02,2,-5,1,0.338852974
  2023/04/06,537,407.64,2.1841,8.63E+02,2,-4,1,-2.410977827
  2023/04/06,587,407.7,2.0065,8.00E+02,2,-4,1,-1.12926517
  2023/04/06,637,407.7,2.1148,8.35E+02,2,-4,1,-2.403995014
  2023/04/06,687,407.7,2.0118,7.99E+02,2,-4,1,0.316847021
  2023/04/06,737,407.69,2.2122,8.66E+02,1,-4,2,-1.066724353
  2023/04/06,787,407.67,2.1871,8.50E+02,2,-4,2,-2.702694094
  2023/04/06,837,407.69,2.1105,8.29E+02,1,-4,1,0.268953166
  2023/04/06,887,407.65,2.1647,8.46E+02,1,-4,2,-3.851766885
  2023/04/06,937,407.69,1.9043,7.65E+02,1,-4,2,-0.952838243
  2023/04/06,987,407.65,2.1593,8.41E+02,2,-4,1,-2.158244595
  2023/04/06,37,407.64,2.1139,8.25E+02,1,-4,2,-0.339969322
  2023/04/06,87,407.66,2.2306,8.70E+02,1,-4,2,-1.54599551
  2023/04/06,137,407.67,2.1288,8.36E+02,1,-3,1,-2.932305949
  2023/04/06,187,407.71,2.0623,8.16E+02,2,-3,1,-1.798883146
  2023/04/06,237,407.67,2.0958,8.27E+02,2,-3,1,-0.845709329
  2023/04/06,287,407.72,2.1464,8.47E+02,2,-2,1,-3.204766455
  2023/04/06,337,407.71,2.0421,8.08E+02,2,-1,1,-1.928036218
  2023/04/06,387,407.7,2.1233,8.33E+02,2,-1,1,-2.847500054
  2023/04/06,437,407.72,2.0555,8.12E+02,2,0,1,-0.851139155
  2023/04/06,487,407.72,2.2113,8.66E+02,1,0,1,-3.930934472
  2023/04/06,537,407.73,2.0296,8.05E+02,1,0,1,-1.610866727
  2023/04/06,587,407.69,2.1667,8.51E+02,1,0,1,-3.64691642
  2023/04/06,637,407.72,1.9626,7.83E+02,1,0,1,-1.615063842
  2023/04/06,687,407.67,2.1635,8.47E+02,1,0,1,-3.25528908
  2023/04/06,737,407.71,2.1047,8.22E+02,1,0,1,-2.195572033
  2023/04/06,787,407.73,2.1804,8.55E+02,1,0,1,-1.855892416
  2023/04/06,837,407.74,2.1602,8.44E+02,0,0,1,-5.404229777
  2023/04/06,886,407.75,1.9419,7.74E+02,0,0,1,-2.508563503
  2023/04/06,936,407.73,2.1254,8.33E+02,0,0,1,-3.896872833
  2023/04/06,986,407.7,1.9818,7.83E+02,0,0,0,-1.505136872
  2023/04/06,36,407.63,2.2056,8.60E+02,0,0,1,-3.757334601
  2023/04/06,86,407.63,2.1083,8.28E+02,0,0,1,-2.841444887
  2023/04/06,136,407.62,2.1803,8.55E+02,0,0,0,-3.509446499
  2023/04/06,186,407.72,2.0134,8.01E+02,0,0,0,-3.745318121
  2023/04/06,236,407.75,2.0611,8.15E+02,0,0,0,-3.333038362
  2023/04/06,286,407.73,2.1129,8.35E+02,0,0,0,-2.66858577
  2023/04/06,336,407.78,2.1454,8.47E+02,0,0,0,-4.451938849
  2023/04/06,386,407.88,1.9496,7.83E+02,0,0,0,-2.527076067
  2023/04/06,436,407.85,2.1769,8.52E+02,0,0,0,-4.021975875
  2023/04/06,486,407.83,2.1077,8.36E+02,0,0,0,-2.31261672
  2023/04/06,536,407.88,2.1377,8.44E+02,0,0,0,-5.534977057
  2023/04/06,586,407.88,1.9747,7.86E+02,0,0,0,-3.465035367
  2023/04/06,636,407.88,2.1314,8.35E+02,0,0,0,-4.490770168
  2023/04/06,686,407.85,2.0048,7.95E+02,0,0,0,-2.276160035
  2023/04/06,736,407.76,2.2091,8.63E+02,0,0,0,-2.32918361
  2023/04/06,786,407.81,2.1769,8.71E+02,0,0,0,-4.50581962
  2023/04/06,836,407.84,2.0559,8.35E+02,0,0,0,-1.138046894
  2023/04/06,886,407.8,2.1578,8.69E+02,0,0,0,-4.501844374
  2023/04/06,936,407.81,1.9311,7.99E+02,0,0,0,-2.285191134
  2023/04/06,986,407.82,2.1181,8.53E+02,0,0,0,-3.020066396
  2023/04/06,36,407.8,2.1202,8.55E+02,0,0,0,-2.602449543
  2023/04/06,86,407.82,2.0931,8.51E+02,0,0,0,-2.436320138
  2023/04/06,136,407.81,2.1287,8.58E+02,0,0,0,-4.213657938
  2023/04/06,186,407.83,2.0576,8.36E+02,0,0,0,-3.146442911
  2023/04/06,236,407.81,2.0974,8.48E+02,0,0,0,-0.71065525
  2023/04/06,286,407.79,2.2625,9.07E+02,0,0,0,-5.546275392
  2023/04/06,336,407.78,1.9263,7.94E+02,0,0,0,-2.85728403
  2023/04/06,386,407.76,2.1095,8.50E+02,0,0,0,-2.687662134
  2023/04/06,436,407.79,2.1473,8.69E+02,1,1,0,-1.797390962
  2023/04/06,486,407.79,2.1779,8.77E+02,0,0,0,-6.162452076
  2023/04/06,536,407.84,1.9838,7.99E+02,0,0,0,-2.570827363
  2023/04/06,586,407.8,2.1736,8.67E+02,0,0,0,-6.034499043
  2023/04/06,636,407.82,1.8641,7.67E+02,0,0,0,-1.973449689
  2023/04/06,686,407.78,2.2188,8.84E+02,0,0,0,-4.031662242
  2023/04/06,736,407.83,2.1452,8.50E+02,0,0,0,-3.857120023
  2023/04/06,785,407.83,2.1791,8.65E+02,0,0,0,-2.277806751
  2023/04/06,835,407.86,2.1952,8.74E+02,0,0,0,-6.709706555
  2023/04/06,885,407.9,1.9302,7.87E+02,0,0,0,-3.43680399
  2023/04/06,945,407.82,2.137,8.55E+02,0,0,0,-4.807084049
  2023/04/06,985,407.68,2.0069,8.11E+02,0,0,0,-2.468532178
  2023/04/06,35,407.7,2.2065,8.76E+02,0,0,0,-5.205134289
  2023/04/06,95,407.73,2.0618,8.31E+02,0,0,0,-4.304876774
  2023/04/06,135,407.71,2.1023,8.38E+02,0,0,0,-2.323746514
  2023/04/06,205,407.71,2.2433,8.89E+02,0,0,0,-5.057730893
  2023/04/06,245,407.76,2.0752,8.36E+02,-1,-1,0,-5.126817812
  2023/04/06,285,407.72,2.038,8.26E+02,0,0,0,-4.942995696
  2023/04/06,345,407.73,1.9663,8.03E+02,0,0,0,-3.498253507
  2023/04/06,385,407.71,2.1648,8.56E+02,0,0,0,-2.664580751
  2023/04/06,445,407.63,2.302,8.95E+02,0,0,0,18.51003251
  2023/04/06,495,407.44,3.7292,1.39E+03,0,0,0,23.88159564
  2023/04/06,545,407.45,3.8624,1.43E+03,0,0,0,23.13411744
  2023/04/06,595,407.48,3.8268,1.42E+03,0,0,0,25.15960614
  2023/04/06,645,407.44,3.934,1.46E+03,0,0,0,28.77006937
  2023/04/06,685,407.38,4.2402,1.56E+03,0,0,0,16.46951416
  2023/04/06,745,407.58,3.2816,1.22E+03,0,0,0,28.32594695
  2023/04/06,785,407.46,4.1669,1.53E+03,0,0,0,24.7753736
  2023/04/06,845,407.45,3.934,1.45E+03,0,0,0,25.47379932
  2023/04/06,885,407.52,3.9988,1.47E+03,0,0,0,26.53322875
  2023/04/06,945,407.57,4.0484,1.49E+03,0,0,0,26.51366589
  2023/04/06,985,407.58,4.0799,1.50E+03,0,0,0,26.49511415
  2023/04/06,45,407.53,4.0812,1.50E+03,0,0,0,28.27757631
  2023/04/06,85,407.55,4.1567,1.53E+03,0,0,0,27.18105456
  2023/04/06,145,407.56,4.0959,1.51E+03,0,0,0,27.52555045
  2023/04/06,185,407.56,4.1355,1.52E+03,0,0,0,3.751064933
  2023/04/06,245,407.8,2.6334,9.87E+02,0,0,0,4.457598365
  2023/04/06,285,407.78,2.8164,1.05E+03,0,0,0,-0.234849512
  2023/04/06,345,407.74,2.5218,9.57E+02,0,0,0,1.553720449
  2023/04/06,385,407.79,2.6457,9.96E+02,0,0,0,-3.496693201
  2023/04/06,445,407.78,2.3057,8.88E+02,0,0,0,0.453907503
  2023/04/06,485,407.75,2.5428,9.63E+02,0,0,0,-4.954480058
  2023/04/06,535,407.76,2.1764,8.44E+02,0,0,0,0.798140923
  2023/04/06,595,407.66,2.445,9.44E+02,0,0,1,-5.688233315
  2023/04/06,644,407.53,2.1128,8.32E+02,0,0,0,-1.733607094
  2023/04/06,694,407.42,2.2767,8.86E+02,0,0,0,-4.257985286
  2023/04/06,734,407.27,2.1995,8.60E+02,0,0,0,-3.181373305
  2023/04/06,794,407.41,2.1862,8.56E+02,0,0,1,-3.903777099
  2023/04/06,834,407.47,2.2218,8.71E+02,0,0,0,-3.905203138
  2023/04/06,894,407.5,2.1739,8.58E+02,1,4,-1,-3.545658405
  2023/04/06,934,407.49,2.2444,8.80E+02,6,20,-4,-2.105150382
  2023/04/06,994,407.49,2.3098,8.97E+02,9,30,-6,-3.903687044
  2023/04/06,34,407.5,2.2264,8.78E+02,11,35,-6,-0.301276845
  2023/04/06,94,407.51,2.408,9.37E+02,11,36,-6,-3.897928703
  2023/04/06,134,407.6,2.2433,8.83E+02,12,35,-6,0.066348008
  2023/04/06,194,407.63,2.4606,9.51E+02,12,36,-6,-3.168456529
  2023/04/06,234,407.7,2.3271,9.04E+02,12,37,-5,-1.362352559
  2023/04/06,294,407.71,2.3468,9.18E+02,10,35,-5,-3.155350743
  2023/04/06,334,407.75,2.3457,9.09E+02,10,34,-4,-2.427462146
  2023/04/06,394,407.76,2.2589,8.90E+02,10,36,-5,-1.338698221
  2023/04/06,444,407.73,2.444,9.44E+02,8,36,-4,-3.489070799
  2023/04/06,484,407.75,2.1833,8.65E+02,10,36,-4,-1.31859207
  2023/04/06,544,407.74,2.3996,9.29E+02,9,36,-4,-3.827274574
  2023/04/06,584,407.72,2.1603,8.56E+02,8,35,-3,-2.375131183
  2023/04/06,644,407.71,2.2512,8.86E+02,9,36,-3,-2.00217509
  2023/04/06,684,407.68,2.2923,9.02E+02,9,37,-4,-4.148419793
  2023/04/06,744,407.63,2.1009,8.33E+02,8,35,-3,-1.253879079
  2023/04/06,784,407.61,2.4098,9.29E+02,8,34,-3,-4.118567014
  2023/04/06,864,407.57,2.1688,8.54E+02,9,33,-3,-1.582497922
  2023/04/06,884,407.52,2.3558,9.11E+02,8,33,-3,-3.005686378
  2023/04/06,944,407.49,2.3445,9.07E+02,8,32,-2,-2.988147187
  2023/04/06,14,407.47,2.2693,8.78E+02,9,32,-3,-2.609895373
  2023/04/06,34,407.44,2.3924,9.20E+02,8,32,-3,-3.310946163
  2023/04/06,94,407.44,2.2789,8.79E+02,8,33,-3,-1.851314974
  2023/04/06,174,407.38,2.4393,9.39E+02,8,34,-3,-3.271017395
  2023/04/06,194,407.44,2.2593,8.77E+02,8,35,-3,-1.810069177
  2023/04/06,234,407.4,2.4195,9.32E+02,8,35,-2,-3.228486218
  2023/04/06,294,407.42,2.2549,8.90E+02,9,37,-3,-1.406284545
  2023/04/06,354,407.5,2.3857,9.27E+02,8,36,-3,-3.183480303
  2023/04/06,394,407.56,2.208,8.75E+02,8,35,-3,-1.720089741
  2023/04/06,444,407.45,2.3475,9.19E+02,9,34,-3,-2.776129199
  2023/04/06,494,407.49,2.2346,8.88E+02,8,34,-3,-2.031615088
  2023/04/06,543,407.6,2.2794,8.96E+02,8,33,-3,-2.726563887
  2023/04/06,593,407.66,2.2114,8.75E+02,9,34,-3,-2.34099212
  2023/04/06,643,407.62,2.2618,8.93E+02,8,32,-2,-3.394916347
  2023/04/06,693,407.64,2.1447,8.54E+02,8,32,-2,-1.208353151
  2023/04/06,733,407.7,2.3277,9.12E+02,9,32,-2,-4.421319125
  2023/04/06,793,407.73,2.0725,8.19E+02,8,33,-2,-0.793830858
  2023/04/06,833,407.59,2.4345,9.42E+02,8,33,-2,-4.005904922
  2023/04/06,893,407.67,2.092,8.30E+02,8,35,-2,-0.737557863
  2023/04/06,933,407.61,2.4238,9.33E+02,7,34,-2,-3.588806187
  2023/04/06,993,407.49,2.1611,8.53E+02,8,35,-2,-1.039666347
  2023/04/06,33,407.47,2.3734,9.20E+02,7,36,-2,-1.370154732
  2023/04/06,93,407.49,2.3099,9.05E+02,7,36,-2,-3.140287658
  2023/04/06,133,407.46,2.2073,8.77E+02,8,36,-2,-0.590081354
  2023/04/06,193,407.45,2.3812,9.34E+02,8,34,-2,-3.799551953
  2023/04/06,233,407.52,2.1642,8.54E+02,7,33,-2,-1.248715479
  2023/04/06,293,407.47,2.253,8.90E+02,9,32,-2,-3.01758784
  2023/04/06,333,407.42,2.2458,8.80E+02,8,32,-2,-1.546184817
  2023/04/06,393,407.41,2.1784,8.65E+02,8,32,-2,-1.874522051
  2023/04/06,443,407.42,2.3042,8.99E+02,7,31,-1,-4.36261504
  2023/04/06,493,407.43,2.0064,8.06E+02,8,31,-2,-0.370479121
  2023/04/06,543,407.39,2.3684,9.24E+02,7,33,-2,-4.658129471
  2023/04/06,593,407.42,1.9899,8.03E+02,8,33,-2,1.134418908
  2023/04/06,643,407.4,2.4542,9.53E+02,8,34,-2,-5.672848802
  2023/04/06,683,407.56,1.8967,7.71E+02,7,33,-2,0.480052769
  2023/04/06,743,407.57,2.3758,9.23E+02,8,35,-2,-2.726890814
  2023/04/06,793,407.61,2.1306,8.53E+02,8,35,-2,-1.253693777
  2023/04/06,833,407.58,2.2394,8.83E+02,7,34,-2,-1.220370136
  2023/04/06,893,407.54,2.2548,8.88E+02,7,33,-2,-1.906933689
  2023/04/06,933,407.54,2.2618,8.92E+02,7,33,-1,-1.513398008
  2023/04/06,993,407.61,2.2626,8.92E+02,7,32,-2,-1.479776434
  2023/04/06,33,407.5,2.3153,9.14E+02,8,32,-2,-1.806082071
  2023/04/06,93,407.66,2.244,8.81E+02,8,30,-1,-0.692327781
  2023/04/06,133,407.6,2.3916,9.29E+02,7,30,0,-3.898526177
  2023/04/06,193,407.71,2.1065,8.35E+02,8,29,-1,0.45531038
  2023/04/06,233,407.66,2.3764,9.29E+02,7,31,-1,-4.190830213
  2023/04/06,293,407.63,2.1027,8.32E+02,7,32,-1,1.963040202
  2023/04/06,333,407.6,2.4463,9.52E+02,7,32,-1,-5.563089951
  2023/04/06,393,407.67,2.0179,7.96E+02,8,31,-1,1.31076802
  2023/04/06,442,407.57,2.3673,9.23E+02,7,33,-1,-3.695396919
  2023/04/06,492,407.52,2.1345,8.41E+02,7,33,-1,0.298404473
  2023/04/06,542,407.49,2.2882,9.02E+02,8,33,-2,-1.827838283
  2023/04/06,592,407.63,2.2334,8.77E+02,8,33,-2,-1.794135386
  2023/04/06,642,407.56,2.1535,8.58E+02,7,31,-1,-1.400496753
  2023/04/06,682,407.49,2.2661,8.95E+02,8,31,-1,-2.086932014
  2023/04/06,742,407.59,2.1663,8.63E+02,7,30,-1,-1.333450514
  2023/04/06,782,407.62,2.2536,8.85E+02,8,29,-1,0.13993869
  2023/04/06,842,407.62,2.3857,9.32E+02,8,29,0,-2.346773168
  2023/04/06,882,407.64,2.2005,8.67E+02,8,29,-1,-0.153594565
  2023/04/06,942,407.61,2.3913,9.29E+02,8,29,0,-3.000533691
  2023/04/06,982,407.61,2.1833,8.60E+02,8,31,-1,0.272401559
  2023/04/06,42,407.53,2.3476,9.18E+02,6,31,0,-2.214796423
  2023/04/06,82,407.62,2.2272,8.73E+02,7,29,-1,0.697865048
  2023/04/06,142,407.61,2.3613,9.18E+02,7,31,0,-2.149621057
  2023/04/06,182,407.66,2.2969,8.93E+02,7,31,-1,-1.037261476
  2023/04/06,242,407.7,2.2281,8.77E+02,7,32,0,-0.645062661
  2023/04/06,282,407.59,2.313,8.97E+02,7,32,0,-2.413030775
  2023/04/06,362,407.62,2.1518,8.55E+02,6,31,0,0.858828301
  2023/04/06,392,407.72,2.3678,9.28E+02,6,30,0,-2.709491031
  2023/04/06,442,407.74,2.1166,8.43E+02,7,30,0,-0.517994088
  2023/04/06,492,407.67,2.2005,8.70E+02,8,30,-1,-0.846685906
  2023/04/06,542,407.5,2.2628,8.90E+02,7,28,0,0.624428751
  2023/04/06,592,407.57,2.3013,9.03E+02,8,28,0,1.375345397
  2023/04/06,652,407.49,2.4158,9.35E+02,6,28,1,0.326059813
  2023/04/06,682,407.4,2.2969,9.05E+02,6,28,0,1.076568049
  2023/04/06,742,407.39,2.3879,9.22E+02,7,29,0,0.746866422
  2023/04/06,782,407.36,2.3188,9.05E+02,7,30,0,0.776951505
  2023/04/06,842,407.36,2.3357,9.08E+02,6,29,0,0.446820133
  2023/04/06,882,407.23,2.3231,9.09E+02,7,29,0,0.476469392
  2023/04/06,942,407.32,2.3606,9.07E+02,6,29,0,1.225896619
  2023/04/06,982,407.3,2.4312,9.39E+02,7,29,0,0.175099397
  2023/04/06,42,407.22,2.348,9.06E+02,7,29,-1,0.564075549
  2023/04/06,82,407.22,2.4276,9.43E+02,7,29,0,0.232823138
  2023/04/06,142,407.34,2.2939,8.95E+02,6,29,0,0.981340456
  2023/04/06,182,407.35,2.4194,9.40E+02,7,28,0,-0.790373974
  2023/04/06,242,407.37,2.2571,8.88E+02,8,28,0,1.757678594
  2023/04/06,281,407.39,2.3992,9.37E+02,7,27,1,-0.734502877
  2023/04/06,341,407.47,2.2493,8.86E+02,7,28,1,0.733080791
  2023/04/06,391,407.41,2.3464,9.20E+02,7,28,1,0.400428984
  2023/04/06,441,407.47,2.2837,9.01E+02,6,28,1,0.42754129
  2023/04/06,491,407.54,2.2543,8.88E+02,7,28,1,0.814417496
  2023/04/06,541,407.54,2.3034,9.02E+02,7,28,1,-0.958942419
  2023/04/06,591,407.58,2.1287,8.47E+02,6,29,1,0.507461712
  2023/04/06,641,407.53,2.2181,8.67E+02,6,29,1,0.893630237
  2023/04/06,691,407.42,2.3062,9.07E+02,6,29,1,-1.600436323
